01/10/2019,15,8,,5.00
01/10/2019,15,9,,15.67
01/10/2019,15,10,,19.35
01/10/2019,15,11,,15.08
01/10/2019,15,12,,3.72
01/10/2019,16,1,,241.23
01/10/2019,16,2,,171.42
01/10/2019,16,3,,26.18
01/10/2019,16,5,,6.22
01/10/2019,16,8,,5.90
01/11/2019,10,12,,8.96
01/11/2019,11,2,,9.35
01/11/2019,11,3,,9.09
01/11/2019,12,4,,14.28
01/11/2019,13,1,,9.54
01/11/2019,13,9,,17.69
01/11/2019,13,10,,89.32
01/11/2019,13,11,,91.65
01/11/2019,13,12,,6.10
01/11/2019,14,10,,2.72
01/11/2019,14,11,,16.80
01/11/2019,14,12,,53.20
01/12/2019,11,6,,1.77
01/12/2019,12,2,,4.33
01/12/2019,12,3,,5.36
01/12/2019,12,8,,72.43
01/12/2019,12,9,,37.84
01/12/2019,12,10,,46.06
01/12/2019,12,11,,49.92
01/12/2019,12,12,,42.06
01/12/2019,13,1,,30.20
01/12/2019,13,2,,33.30
01/12/2019,13,3,,36.68
01/12/2019,13,4,,41.30
01/12/2019,13,5,,13.62
01/12/2019,13,6,,19.16
01/12/2019,13,7,,9.62
01/12/2019,13,8,,16.44
01/12/2019,13,9,,23.61
01/12/2019,13,10,,21.10
01/12/2019,13,11,,18.45
01/12/2019,13,12,,18.95
01/12/2019,14,1,,10.92
01/12/2019,14,2,,6.60
01/12/2019,14,3,,13.34
01/12/2019,14,4,,9.54
01/12/2019,14,5,,8.68
01/12/2019,14,6,,8.87
01/12/2019,14,7,,6.53
01/12/2019,14,8,,7.32
01/13/2019,10,2,1.79,
01/13/2019,10,3,,59.97
01/13/2019,10,4,3.43,43.95
01/13/2019,10,5,11.69,50.50
01/13/2019,10,6,8.92,50.88
01/13/2019,10,7,,50.55
01/13/2019,10,8,,50.83
01/13/2019,10,9,,50.79
01/13/2019,10,10,,50.62
01/13/2019,10,11,,50.14
01/13/2019,10,12,,48.55
01/13/2019,11,1,19.50,121.65
01/13/2019,11,2,20.82,110.49
01/13/2019,11,3,20.50,50.97
01/13/2019,11,4,18.85,107.55
01/13/2019,11,5,18.95,162.76
01/13/2019,11,6,18.78,157.00
01/13/2019,11,7,18.16,55.65
01/13/2019,11,8,,36.09
01/13/2019,11,9,9.10,34.38
01/13/2019,11,10,,36.25
01/13/2019,11,11,8.20,91.71
01/13/2019,11,12,18.11,82.61
01/13/2019,12,1,18.05,59.22
01/13/2019,12,2,9.90,69.02
01/13/2019,12,3,8.38,15.79
01/13/2019,12,4,,13.73
01/13/2019,12,5,10.43,19.75
01/13/2019,12,6,,5.56
01/13/2019,12,7,9.99,27.22
01/13/2019,12,8,10.02,24.52
01/13/2019,12,9,10.12,11.23
01/13/2019,12,10,10.16,3.01
01/13/2019,12,11,7.56,
01/13/2019,12,12,10.31,20.66
01/13/2019,13,7,5.00,12.58
01/13/2019,14,2,7.70,32.56
01/13/2019,14,3,8.18,84.83
01/13/2019,14,4,7.71,93.07
01/13/2019,14,5,8.30,133.31
01/13/2019,14,6,8.19,34.42
01/13/2019,15,2,,1.64
01/13/2019,15,3,,4.66
01/13/2019,15,7,,29.94
01/13/2019,15,9,,15.53
01/13/2019,15,10,,2.19
01/14/2019,10,1,,1.35
01/14/2019,11,11,,7.21
01/14/2019,12,1,,10.72
01/15/2019,10,3,,1.13
01/15/2019,10,4,,1.04
01/15/2019,10,6,,3.28
01/15/2019,10,8,,5.16
01/15/2019,10,9,,2.00
01/16/2019,9,5,,13.30
01/16/2019,9,6,,16.04
01/16/2019,9,7,,3.09
01/16/2019,9,9,,5.63
01/16/2019,9,10,,14.86
01/16/2019,9,11,,2.11
01/16/2019,10,6,,3.27
01/16/2019,10,8,,23.66
01/16/2019,10,9,,21.78
01/16/2019,10,10,,90.77
01/16/2019,10,11,,95.28
01/16/2019,10,12,,94.52
01/16/2019,11,1,,10.31
01/16/2019,11,2,,10.43
01/16/2019,11,3,,56.11
01/16/2019,11,4,,97.17
01/16/2019,11,5,,92.01
01/16/2019,11,6,,77.25
01/16/2019,11,7,,75.82
01/16/2019,11,8,,69.63
01/16/2019,11,9,,65.05
01/16/2019,11,10,,67.35
01/16/2019,11,11,,75.17
01/16/2019,11,12,,74.52
01/16/2019,12,1,,75.27
01/16/2019,12,2,,7.93
01/16/2019,12,4,,4.67
01/16/2019,12,5,,2.17
01/16/2019,12,6,,10.79
01/16/2019,12,7,,13.64
01/16/2019,12,8,,13.74
01/16/2019,12,9,,7.94
01/16/2019,12,12,,4.15
01/16/2019,13,1,,95.85
01/16/2019,13,2,,13.94
01/16/2019,15,3,,9.39
01/16/2019,15,4,,15.99
01/16/2019,15,5,,1.48
01/16/2019,17,4,,1.53
01/16/2019,17,5,,1.07
01/17/2019,10,1,,5.01
01/17/2019,10,3,,2.89
01/17/2019,13,3,,9.23
01/17/2019,13,7,,38.93
01/17/2019,13,8,,10.30
01/17/2019,13,10,,7.98
01/17/2019,15,6,,8.52
01/17/2019,15,7,,12.79
01/17/2019,15,8,,20.28
01/17/2019,15,9,,8.74
01/17/2019,15,10,,5.78
01/17/2019,15,11,,4.11
01/17/2019,15,12,,1.93
01/17/2019,16,1,,11.64
01/17/2019,16,2,,11.78
01/17/2019,16,3,,11.56
01/17/2019,16,5,,1.44
01/17/2019,16,6,,1.16
01/17/2019,21,5,10.44,
01/17/2019,21,7,3.30,
01/18/2019,10,10,15.30,62.28
01/18/2019,10,11,16.54,50.72
01/18/2019,10,12,15.52,76.22
01/18/2019,11,1,13.63,275.58
01/18/2019,11,2,13.39,218.99
01/18/2019,11,3,13.26,200.47
01/18/2019,11,4,13.17,140.74
01/18/2019,11,5,13.11,135.44
01/18/2019,11,6,12.84,35.35
01/18/2019,11,7,12.61,41.65
01/18/2019,11,8,,12.40
01/18/2019,11,9,,11.37
01/18/2019,11,10,,30.15
01/18/2019,11,11,,116.81
01/18/2019,11,12,,32.24
01/18/2019,12,1,,43.98
01/18/2019,12,2,,396.68
01/18/2019,12,3,,398.75
01/18/2019,12,4,,60.76
01/18/2019,12,5,,60.57
01/18/2019,12,6,,51.26
01/18/2019,12,7,,120.29
01/18/2019,12,8,,125.22
01/18/2019,12,9,,44.24
01/18/2019,12,10,,34.92
01/18/2019,12,11,,24.35
01/18/2019,12,12,,21.63
01/18/2019,13,1,,14.95
01/18/2019,13,2,,14.65
01/18/2019,13,3,,32.25
01/18/2019,13,4,15.30,104.71
01/18/2019,13,5,14.06,107.39
01/18/2019,13,6,,31.86
01/18/2019,13,7,1.20,130.57
01/18/2019,13,8,12.84,123.56
01/18/2019,13,9,12.57,122.61
01/18/2019,13,10,12.32,126.65
01/18/2019,13,11,10.49,103.10
01/18/2019,13,12,10.38,75.52
01/18/2019,14,1,,1.66
01/18/2019,14,2,,11.72
01/18/2019,14,3,,3.08
01/18/2019,14,4,,4.30
01/18/2019,14,5,,17.98
01/18/2019,14,7,1.60,218.84
01/18/2019,14,8,2.17,48.65
01/18/2019,14,9,2.12,86.96
01/18/2019,14,10,,266.85
01/18/2019,14,11,,167.51
01/18/2019,14,12,,316.87
01/18/2019,15,1,,507.61
01/18/2019,15,2,,579.02
01/18/2019,15,3,,595.38
01/18/2019,15,4,,327.46
01/18/2019,15,5,,44.84
01/18/2019,15,6,,53.35
01/18/2019,15,7,,88.75
01/18/2019,15,8,,61.56
01/18/2019,15,9,,50.85
01/18/2019,15,10,,7.63
01/18/2019,15,11,,7.16
01/18/2019,15,12,,13.32
01/18/2019,16,1,,2.29
01/18/2019,16,2,,15.28
01/18/2019,16,3,,149.52
01/18/2019,16,6,,242.46
01/18/2019,16,7,,214.67
01/18/2019,16,8,,193.71
01/18/2019,16,9,,167.25
01/18/2019,18,5,3.30,
01/19/2019,11,4,,11.20
01/19/2019,11,5,,12.43
01/19/2019,11,6,,15.45
01/19/2019,11,7,,18.61
01/19/2019,11,8,,18.30
01/19/2019,11,9,,12.73
01/19/2019,11,11,,6.10
01/19/2019,12,2,,3.88
01/19/2019,12,4,,16.48
01/19/2019,12,5,,24.13
01/19/2019,12,6,,7.08
01/19/2019,12,7,,24.33
01/19/2019,12,8,,54.15
01/19/2019,12,9,,86.66
01/19/2019,12,10,,72.09
01/19/2019,12,11,,13.15
01/19/2019,13,1,,140.50
01/19/2019,13,2,,65.56
01/19/2019,13,6,,31.09
01/19/2019,13,7,,16.47
01/19/2019,13,8,,37.68
01/19/2019,13,9,,38.37
01/19/2019,13,10,,86.19
01/19/2019,13,11,,79.97
01/19/2019,13,12,,19.92
01/19/2019,14,1,,13.81
01/19/2019,14,2,,16.91
01/19/2019,14,3,,5.74
01/19/2019,14,4,,22.10
01/19/2019,14,5,,8.40
01/19/2019,14,6,,17.71
01/19/2019,14,7,,15.89
01/19/2019,14,8,,33.58
01/19/2019,14,9,,23.67
01/19/2019,14,10,,43.35
01/19/2019,14,11,,34.90
01/19/2019,14,12,,32.81
01/19/2019,15,1,,12.94
01/19/2019,15,2,,13.27
01/19/2019,15,3,,13.61
01/19/2019,15,4,,24.10
01/19/2019,15,5,,46.53
01/19/2019,15,6,,34.68
01/19/2019,15,7,,26.62
01/19/2019,15,8,,12.03
01/19/2019,15,9,,35.24
01/19/2019,15,10,,13.18
01/19/2019,15,12,,7.35
01/19/2019,16,1,,21.18
01/19/2019,16,2,,6.90
01/19/2019,16,3,,256.90
01/19/2019,16,4,,10.06
01/19/2019,16,5,,8.15
01/19/2019,16,6,,4.55
01/20/2019,9,10,,1.45
01/20/2019,14,1,27.86,269.85
01/20/2019,14,2,37.83,185.29
01/20/2019,14,3,32.34,54.77
01/20/2019,14,4,21.60,20.87
01/20/2019,15,3,,1.98
01/20/2019,15,10,,31.27
01/20/2019,15,11,,10.95
01/20/2019,15,12,,22.14
01/20/2019,16,7,,4.72
01/20/2019,16,8,,8.49
01/21/2019,9,8,,7.01
01/21/2019,9,9,,13.30
01/21/2019,9,10,,14.62
01/21/2019,9,11,,15.57
01/21/2019,9,12,,20.30
01/21/2019,10,1,,46.97
01/21/2019,10,2,,43.41
01/21/2019,10,3,,44.51
01/21/2019,10,4,,49.96
01/21/2019,10,5,,53.01
01/21/2019,10,6,,56.08
01/21/2019,10,7,,45.07
01/21/2019,10,8,,35.51
01/21/2019,10,9,,136.93
01/21/2019,10,10,,758.00
01/21/2019,10,11,,780.71
01/21/2019,10,12,,803.74
01/21/2019,11,1,,803.00
01/21/2019,11,2,,681.19
01/21/2019,11,3,,620.45
01/21/2019,11,4,,134.04
01/21/2019,11,5,,18.72
01/21/2019,11,6,,43.61
01/21/2019,11,7,,157.83
01/21/2019,11,8,,105.82
01/21/2019,11,9,,119.17
01/21/2019,11,10,1.18,312.00
01/21/2019,11,11,1.20,317.15
01/21/2019,11,12,1.21,381.13
01/21/2019,12,1,,186.56
01/21/2019,12,2,1.23,259.32
01/21/2019,12,3,22.03,624.10
01/21/2019,12,4,16.75,259.36
01/21/2019,12,5,17.16,158.81
01/21/2019,12,6,20.56,114.18
01/21/2019,12,7,20.59,144.17
01/21/2019,12,8,19.00,152.19
01/21/2019,12,9,17.63,174.16
01/21/2019,12,10,17.80,140.03
01/21/2019,12,11,17.84,204.32
01/21/2019,12,12,17.85,164.13
01/21/2019,13,1,18.06,236.51
01/21/2019,13,2,18.02,244.58
01/21/2019,13,3,18.05,209.37
01/21/2019,13,4,18.07,159.12
01/21/2019,13,5,18.04,197.50
01/21/2019,13,6,18.01,203.45
01/21/2019,13,7,17.99,96.09
01/21/2019,13,8,18.00,71.00
01/21/2019,13,9,18.06,11.76
01/21/2019,13,10,18.12,41.44
01/21/2019,13,11,18.15,46.05
01/21/2019,13,12,18.18,
01/21/2019,14,1,18.17,1.45
01/21/2019,14,2,18.17,
01/21/2019,14,3,18.13,
01/21/2019,14,4,18.14,11.40
01/21/2019,14,5,18.09,15.93
01/21/2019,14,6,18.03,13.78
01/21/2019,14,7,17.80,3.98
01/21/2019,14,8,17.79,25.80
01/21/2019,14,9,17.67,37.28
01/21/2019,14,10,17.64,57.75
01/21/2019,14,11,17.60,34.74
01/21/2019,14,12,17.56,43.40
01/21/2019,15,1,17.57,
01/21/2019,15,2,17.57,
01/21/2019,15,3,17.58,4.04
01/21/2019,15,4,17.58,4.54
01/21/2019,15,5,17.56,
01/21/2019,15,6,17.64,11.51
01/21/2019,15,7,17.63,
01/21/2019,15,8,17.62,
01/21/2019,15,9,17.60,
01/21/2019,15,10,17.59,8.06
01/21/2019,15,11,17.61,44.59
01/21/2019,15,12,17.60,
01/21/2019,16,1,17.62,82.62
01/21/2019,16,2,17.62,65.25
01/21/2019,16,3,17.77,56.86
01/21/2019,16,4,4.62,228.20
01/21/2019,16,5,,2.53
01/21/2019,16,7,,42.81
01/21/2019,16,8,,18.16
01/21/2019,16,9,,9.70
01/21/2019,16,10,,5.77
01/21/2019,16,11,,8.93
01/21/2019,17,7,9.87,3.13
01/21/2019,22,10,16.70,
01/22/2019,9,8,4.44,232.52
01/22/2019,9,9,4.96,188.11
01/22/2019,9,10,,190.50
01/22/2019,9,11,,259.66
01/22/2019,9,12,,238.89
01/22/2019,10,1,12.30,486.15
01/22/2019,10,2,,432.89
01/22/2019,10,3,,369.55
01/22/2019,10,4,,332.19
01/22/2019,10,5,1.14,333.81
01/22/2019,10,6,1.26,341.39
01/22/2019,10,7,1.33,340.62
01/22/2019,10,8,1.31,359.82
01/22/2019,10,9,,408.87
01/22/2019,10,10,,449.53
01/22/2019,10,11,,480.46
01/22/2019,10,12,,509.29
01/22/2019,11,1,,748.81
01/22/2019,11,2,1.02,683.92
01/22/2019,11,3,1.08,847.98
01/22/2019,11,4,1.17,961.21
01/22/2019,11,5,,638.05
01/22/2019,11,6,1.33,449.55
01/22/2019,11,7,1.45,482.42
01/22/2019,11,8,1.67,509.45
01/22/2019,11,9,1.78,466.04
01/22/2019,11,10,1.89,525.18
01/22/2019,11,11,1.99,498.66
01/22/2019,11,12,1.11,506.10
01/22/2019,12,1,1.22,284.12
01/22/2019,12,2,1.31,335.61
01/22/2019,12,3,1.40,232.05
01/22/2019,12,4,1.50,198.14
01/22/2019,12,5,1.63,292.90
01/22/2019,12,6,1.72,277.60
01/22/2019,12,7,1.83,347.99
01/22/2019,12,8,1.98,359.69
01/22/2019,12,9,2.06,219.42
01/22/2019,12,10,2.17,245.36
01/22/2019,12,11,2.27,250.62
01/22/2019,12,12,2.42,242.23
01/22/2019,13,1,2.48,508.92
01/22/2019,13,2,2.56,504.39
01/22/2019,13,3,2.63,504.23
01/22/2019,13,4,2.68,541.97
